# ZZ,NN,Existence
80,134,bound
80,135,bound
80,136,bound
80,137,bound
80,138,bound
80,139,bound
80,140,bound
80,141,bound
80,142,bound
80,143,bound
80,144,bound
80,145,bound
80,146,bound
80,147,bound
80,148,bound
80,149,bound
80,150,bound
80,151,bound
80,152,bound
80,153,bound
80,154,bound
80,155,bound
80,156,bound
80,157,bound
80,158,bound
80,159,bound
80,160,bound
80,161,bound
80,162,bound
80,163,bound
80,164,bound
80,165,bound
80,166,bound
80,167,bound
80,168,bound
80,169,bound
80,170,bound
80,171,bound
80,172,bound
80,173,bound
80,174,bound
80,175,unbound
80,176,bound
80,177,unbound
80,178,bound
80,179,unbound
80,180,bound
80,181,unbound
80,182,bound
80,183,unbound
80,184,bound
80,185,unbound
80,186,unbound
80,187,unbound
80,188,unbound
80,189,unbound
80,190,unbound
80,191,unbound
80,192,unbound
80,193,unbound
80,194,unbound
80,195,unbound
80,196,unbound
80,197,unbound
80,198,unbound
80,199,unbound
80,200,unbound
81,85,unbound
81,86,bound
81,87,bound
81,88,bound
81,89,bound
81,90,bound
81,91,bound
81,92,bound
81,93,bound
81,94,bound
81,95,bound
81,96,bound
81,97,bound
81,98,bound
81,99,bound
81,100,bound
81,101,bound
81,102,bound
81,103,bound
81,104,bound
81,105,bound
81,106,bound
81,107,bound
81,108,bound
81,109,bound
81,110,bound
81,111,bound
81,112,bound
81,113,bound
81,114,bound
81,115,bound
81,116,bound
81,117,bound
81,118,bound
81,119,bound
81,120,bound
81,121,bound
81,122,bound
81,123,bound
81,124,bound
81,125,bound
81,126,bound
81,127,bound
81,128,bound
81,129,bound
81,130,bound
81,131,bound
81,132,bound
81,133,bound
81,134,bound
81,135,bound
81,136,bound
81,137,bound
81,138,bound
81,139,bound
81,140,bound
81,141,bound
81,142,bound
81,143,bound
81,144,bound
81,145,bound
81,146,bound
81,147,bound
81,148,bound
81,149,bound
81,150,bound
81,151,bound
81,152,bound
81,153,bound
81,154,bound
81,155,bound
81,156,bound
81,157,bound
81,158,bound
81,159,bound
81,160,bound
81,161,bound
81,162,bound
81,163,bound
81,164,bound
81,165,bound
81,166,bound
81,167,bound
81,168,bound
81,169,bound
81,170,bound
81,171,bound
81,172,bound
81,173,bound
81,174,bound
81,175,bound
81,176,bound
81,177,bound
81,178,bound
81,179,unbound
81,180,bound
81,181,unbound
81,182,bound
81,183,unbound
81,184,bound
81,185,unbound
81,186,unbound
81,187,unbound
81,188,unbound
81,189,unbound
81,190,unbound
81,191,unbound
81,192,unbound
81,193,unbound
81,194,unbound
81,195,unbound
81,196,unbound
81,197,unbound
81,198,unbound
81,199,unbound
81,200,unbound
82,87,unbound
82,88,bound
82,89,bound
82,90,bound
82,91,bound
82,92,bound
82,93,bound
82,94,bound
82,95,bound
82,96,bound
82,97,bound
82,98,bound
82,99,bound
82,100,bound
82,101,bound
82,102,bound
82,103,bound
82,104,bound
82,105,bound
82,106,bound
82,107,bound
82,108,bound
82,109,bound
82,110,bound
82,111,bound
82,112,bound
82,113,bound
82,114,bound
82,115,bound
82,116,bound
82,117,bound
82,118,bound
82,119,bound
82,120,bound
82,121,bound
82,122,bound
82,123,bound
82,124,bound
82,125,bound
82,126,bound
82,127,bound
82,128,bound
82,129,bound
82,130,bound
82,131,bound
82,132,bound
82,133,bound
82,134,bound
82,135,bound
82,136,bound
82,137,bound
82,138,bound
82,139,bound
82,140,bound
82,141,bound
82,142,bound
82,143,bound
82,144,bound
82,145,bound
82,146,bound
82,147,bound
82,148,bound
82,149,bound
82,150,bound
82,151,bound
82,152,bound
82,153,bound
82,154,bound
82,155,bound
82,156,bound
82,157,bound
82,158,bound
82,159,bound
82,160,bound
82,161,bound
82,162,bound
82,163,bound
82,164,bound
82,165,bound
82,166,bound
82,167,bound
82,168,bound
82,169,bound
82,170,bound
82,171,bound
82,172,bound
82,173,bound
82,174,bound
82,175,bound
82,176,bound
82,177,bound
82,178,bound
82,179,unbound
82,180,bound
82,181,unbound
82,182,bound
82,183,unbound
82,184,bound
82,185,unbound
82,186,unbound
82,187,unbound
82,188,unbound
82,189,unbound
82,190,unbound
82,191,unbound
82,192,unbound
82,193,unbound
82,194,unbound
82,195,unbound
82,196,unbound
82,197,unbound
82,198,unbound
82,199,unbound
82,200,unbound
83,88,unbound
83,89,bound
83,90,bound
83,91,bound
83,92,bound
83,93,bound
83,94,bound
83,95,bound
83,96,bound
83,97,bound
83,98,bound
83,99,bound
83,100,bound
83,101,bound
83,102,bound
83,103,bound
83,104,bound
83,105,bound
83,106,bound
83,107,bound
83,108,bound
83,109,bound
83,110,bound
83,111,bound
83,112,bound
83,113,bound
83,114,bound
83,115,bound
83,116,bound
83,117,bound
83,118,bound
83,119,bound
83,120,bound
83,121,bound
83,122,bound
83,123,bound
83,124,bound
83,125,bound
83,126,bound
83,127,bound
83,128,bound
83,129,bound
83,130,bound
83,131,bound
83,132,bound
83,133,bound
83,134,bound
83,135,bound
83,136,bound
83,137,bound
83,138,bound
83,139,bound
83,140,bound
83,141,bound
83,142,bound
83,143,bound
83,144,bound
83,145,bound
83,146,bound
83,147,bound
83,148,bound
83,149,bound
83,150,bound
83,151,bound
83,152,bound
83,153,bound
83,154,bound
83,155,bound
83,156,bound
83,157,bound
83,158,bound
83,159,bound
83,160,bound
83,161,bound
83,162,bound
83,163,bound
83,164,bound
83,165,bound
83,166,bound
83,167,bound
83,168,bound
83,169,bound
83,170,bound
83,171,bound
83,172,bound
83,173,bound
83,174,bound
83,175,bound
83,176,bound
83,177,bound
83,178,bound
83,179,bound
83,180,bound
83,181,bound
83,182,bound
83,183,unbound
83,184,bound
83,185,unbound
83,186,unbound
83,187,unbound
83,188,unbound
83,189,unbound
83,190,unbound
83,191,unbound
83,192,unbound
83,193,unbound
83,194,unbound
83,195,unbound
83,196,unbound
83,197,unbound
83,198,unbound
83,199,unbound
83,200,unbound
84,90,unbound
84,91,bound
84,92,bound
84,93,bound
84,94,bound
84,95,bound
84,96,bound
84,97,bound
84,98,bound
84,99,bound
84,100,bound
84,101,bound
84,102,bound
84,103,bound
84,104,bound
84,105,bound
84,106,bound
84,107,bound
84,108,bound
84,109,bound
84,110,bound
84,111,bound
84,112,bound
84,113,bound
84,114,bound
84,115,bound
84,116,bound
84,117,bound
84,118,bound
84,119,bound
84,120,bound
84,121,bound
84,122,bound
84,123,bound
84,124,bound
84,125,bound
84,126,bound
84,127,bound
84,128,bound
84,129,bound
84,130,bound
84,131,bound
84,132,bound
84,133,bound
84,134,bound
84,135,bound
84,136,bound
84,137,bound
84,138,bound
84,139,bound
84,140,bound
84,141,bound
84,142,bound
84,143,bound
84,144,bound
84,145,bound
84,146,bound
84,147,bound
84,148,bound
84,149,bound
84,150,bound
84,151,bound
84,152,bound
84,153,bound
84,154,bound
84,155,bound
84,156,bound
84,157,bound
84,158,bound
84,159,bound
84,160,bound
84,161,bound
84,162,bound
84,163,bound
84,164,bound
84,165,bound
84,166,bound
84,167,bound
84,168,bound
84,169,bound
84,170,bound
84,171,bound
84,172,bound
84,173,bound
84,174,bound
84,175,bound
84,176,bound
84,177,bound
84,178,bound
84,179,bound
84,180,bound
84,181,bound
84,182,bound
84,183,bound
84,184,bound
84,185,unbound
84,186,unbound
84,187,unbound
84,188,unbound
84,189,unbound
84,190,unbound
84,191,unbound
84,192,unbound
84,193,unbound
84,194,unbound
84,195,unbound
84,196,unbound
84,197,unbound
84,198,unbound
84,199,unbound
84,200,unbound
85,92,unbound
85,93,bound
85,94,bound
85,95,bound
85,96,bound
85,97,bound
85,98,bound
85,99,bound
85,100,bound
85,101,bound
85,102,bound
85,103,bound
85,104,bound
85,105,bound
85,106,bound
85,107,bound
85,108,bound
85,109,bound
85,110,bound
85,111,bound
85,112,bound
85,113,bound
85,114,bound
85,115,bound
85,116,bound
85,117,bound
85,118,bound
85,119,bound
85,120,bound
85,121,bound
85,122,bound
85,123,bound
85,124,bound
85,125,bound
85,126,bound
85,127,bound
85,128,bound
85,129,bound
85,130,bound
85,131,bound
85,132,bound
85,133,bound
85,134,bound
85,135,bound
85,136,bound
85,137,bound
85,138,bound
85,139,bound
85,140,bound
85,141,bound
85,142,bound
85,143,bound
85,144,bound
85,145,bound
85,146,bound
85,147,bound
85,148,bound
85,149,bound
85,150,bound
85,151,bound
85,152,bound
85,153,bound
85,154,bound
85,155,bound
85,156,bound
85,157,bound
85,158,bound
85,159,bound
85,160,bound
85,161,bound
85,162,bound
85,163,bound
85,164,bound
85,165,bound
85,166,bound
85,167,bound
85,168,bound
85,169,bound
85,170,bound
85,171,bound
85,172,bound
85,173,bound
85,174,bound
85,175,bound
85,176,bound
85,177,bound
85,178,bound
85,179,bound
85,180,bound
85,181,bound
85,182,bound
85,183,bound
85,184,bound
85,185,unbound
85,186,unbound
85,187,unbound
85,188,bound
85,189,unbound
85,190,bound
85,191,unbound
85,192,bound
85,193,unbound
85,194,unbound
85,195,unbound
85,196,unbound
85,197,unbound
85,198,unbound
85,199,unbound
85,200,unbound
86,93,unbound
86,94,bound
86,95,bound
86,96,bound
86,97,bound
86,98,bound
86,99,bound
86,100,bound
86,101,bound
86,102,bound
86,103,bound
86,104,bound
86,105,bound
86,106,bound
86,107,bound
86,108,bound
86,109,bound
86,110,bound
86,111,bound
86,112,bound
86,113,bound
86,114,bound
86,115,bound
86,116,bound
86,117,bound
86,118,bound
86,119,bound
86,120,bound
86,121,bound
86,122,bound
86,123,bound
86,124,bound
86,125,bound
86,126,bound
86,127,bound
86,128,bound
86,129,bound
86,130,bound
86,131,bound
86,132,bound
86,133,bound
86,134,bound
86,135,bound
86,136,bound
86,137,bound
86,138,bound
86,139,bound
86,140,bound
86,141,bound
86,142,bound
86,143,bound
86,144,bound
86,145,bound
86,146,bound
86,147,bound
86,148,bound
86,149,bound
86,150,bound
86,151,bound
86,152,bound
86,153,bound
86,154,bound
86,155,bound
86,156,bound
86,157,bound
86,158,bound
86,159,bound
86,160,bound
86,161,bound
86,162,bound
86,163,bound
86,164,bound
86,165,bound
86,166,bound
86,167,bound
86,168,bound
86,169,bound
86,170,bound
86,171,bound
86,172,bound
86,173,bound
86,174,bound
86,175,bound
86,176,bound
86,177,bound
86,178,bound
86,179,bound
86,180,bound
86,181,bound
86,182,bound
86,183,bound
86,184,bound
86,185,unbound
86,186,unbound
86,187,unbound
86,188,bound
86,189,unbound
86,190,bound
86,191,unbound
86,192,bound
86,193,unbound
86,194,bound
86,195,unbound
86,196,bound
86,197,unbound
86,198,unbound
86,199,unbound
86,200,unbound
87,95,unbound
87,96,bound
87,97,bound
87,98,bound
87,99,bound
87,100,bound
87,101,bound
87,102,bound
87,103,bound
87,104,bound
87,105,bound
87,106,bound
87,107,bound
87,108,bound
87,109,bound
87,110,bound
87,111,bound
87,112,bound
87,113,bound
87,114,bound
87,115,bound
87,116,bound
87,117,bound
87,118,bound
87,119,bound
87,120,bound
87,121,bound
87,122,bound
87,123,bound
87,124,bound
87,125,bound
87,126,bound
87,127,bound
87,128,bound
87,129,bound
87,130,bound
87,131,bound
87,132,bound
87,133,bound
87,134,bound
87,135,bound
87,136,bound
87,137,bound
87,138,bound
87,139,bound
87,140,bound
87,141,bound
87,142,bound
87,143,bound
87,144,bound
87,145,bound
87,146,bound
87,147,bound
87,148,bound
87,149,bound
87,150,bound
87,151,bound
87,152,bound
87,153,bound
87,154,bound
87,155,bound
87,156,bound
87,157,bound
87,158,bound
87,159,bound
87,160,bound
87,161,bound
87,162,bound
87,163,bound
87,164,bound
87,165,bound
87,166,bound
87,167,bound
87,168,bound
87,169,bound
87,170,bound
87,171,bound
87,172,bound
87,173,bound
87,174,bound
87,175,bound
87,176,bound
87,177,bound
87,178,bound
87,179,bound
87,180,bound
87,181,bound
87,182,bound
87,183,bound
87,184,bound
87,185,unbound
87,186,bound
87,187,unbound
87,188,bound
87,189,unbound
87,190,bound
87,191,unbound
87,192,bound
87,193,unbound
87,194,bound
87,195,unbound
87,196,bound
87,197,unbound
87,198,bound
87,199,unbound
87,200,bound
88,96,unbound
88,97,bound
88,98,bound
88,99,bound
88,100,bound
88,101,bound
88,102,bound
88,103,bound
88,104,bound
88,105,bound
88,106,bound
88,107,bound
88,108,bound
88,109,bound
88,110,bound
88,111,bound
88,112,bound
88,113,bound
88,114,bound
88,115,bound
88,116,bound
88,117,bound
88,118,bound
88,119,bound
88,120,bound
88,121,bound
88,122,bound
88,123,bound
88,124,bound
88,125,bound
88,126,bound
88,127,bound
88,128,bound
88,129,bound
88,130,bound
88,131,bound
88,132,bound
88,133,bound
88,134,bound
88,135,bound
88,136,bound
88,137,bound
88,138,bound
88,139,bound
88,140,bound
88,141,bound
88,142,bound
88,143,bound
88,144,bound
88,145,bound
88,146,bound
88,147,bound
88,148,bound
88,149,bound
88,150,bound
88,151,bound
88,152,bound
88,153,bound
88,154,bound
88,155,bound
88,156,bound
88,157,bound
88,158,bound
88,159,bound
88,160,bound
88,161,bound
88,162,bound
88,163,bound
88,164,bound
88,165,bound
88,166,bound
88,167,bound
88,168,bound
88,169,bound
88,170,bound
88,171,bound
88,172,bound
88,173,bound
88,174,bound
88,175,bound
88,176,bound
88,177,bound
88,178,bound
88,179,bound
88,180,bound
88,181,bound
88,182,bound
88,183,bound
88,184,bound
88,185,unbound
88,186,bound
88,187,unbound
88,188,bound
88,189,unbound
88,190,bound
88,191,unbound
88,192,bound
88,193,unbound
88,194,bound
88,195,unbound
88,196,bound
88,197,unbound
88,198,bound
88,199,unbound
88,200,bound
89,98,unbound
89,99,bound
89,100,bound
89,101,bound
89,102,bound
89,103,bound
89,104,bound
89,105,bound
89,106,bound
89,107,bound
89,108,bound
89,109,bound
89,110,bound
89,111,bound
89,112,bound
89,113,bound
89,114,bound
89,115,bound
89,116,bound
89,117,bound
89,118,bound
89,119,bound
89,120,bound
89,121,bound
89,122,bound
89,123,bound
89,124,bound
89,125,bound
89,126,bound
89,127,bound
89,128,bound
89,129,bound
89,130,bound
89,131,bound
89,132,bound
89,133,bound
89,134,bound
89,135,bound
89,136,bound
89,137,bound
89,138,bound
89,139,bound
89,140,bound
89,141,bound
89,142,bound
89,143,bound
89,144,bound
89,145,bound
89,146,bound
89,147,bound
89,148,bound
89,149,bound
89,150,bound
89,151,bound
89,152,bound
89,153,bound
89,154,bound
89,155,bound
89,156,bound
89,157,bound
89,158,bound
89,159,bound
89,160,bound
89,161,bound
89,162,bound
89,163,bound
89,164,bound
89,165,bound
89,166,bound
89,167,bound
89,168,bound
89,169,bound
89,170,bound
89,171,bound
89,172,bound
89,173,bound
89,174,bound
89,175,bound
89,176,bound
89,177,bound
89,178,bound
89,179,bound
89,180,bound
89,181,bound
89,182,bound
89,183,bound
89,184,bound
89,185,unbound
89,186,bound
89,187,unbound
89,188,bound
89,189,unbound
89,190,bound
89,191,bound
89,192,bound
89,193,bound
89,194,bound
89,195,bound
89,196,bound
89,197,unbound
89,198,bound
89,199,unbound
89,200,bound
90,100,unbound
90,101,bound
90,102,bound
90,103,bound
90,104,bound
90,105,bound
90,106,bound
90,107,bound
90,108,bound
90,109,bound
90,110,bound
90,111,bound
90,112,bound
90,113,bound
90,114,bound
90,115,bound
90,116,bound
90,117,bound
90,118,bound
90,119,bound
90,120,bound
90,121,bound
90,122,bound
90,123,bound
90,124,bound
90,125,bound
90,126,bound
90,127,bound
90,128,bound
90,129,bound
90,130,bound
90,131,bound
90,132,bound
90,133,bound
90,134,bound
90,135,bound
90,136,bound
90,137,bound
90,138,bound
90,139,bound
90,140,bound
90,141,bound
90,142,bound
90,143,bound
90,144,bound
90,145,bound
90,146,bound
90,147,bound
90,148,bound
90,149,bound
90,150,bound
90,151,bound
90,152,bound
90,153,bound
90,154,bound
90,155,bound
90,156,bound
90,157,bound
90,158,bound
90,159,bound
90,160,bound
90,161,bound
90,162,bound
90,163,bound
90,164,bound
90,165,bound
90,166,bound
90,167,bound
90,168,bound
90,169,bound
90,170,bound
90,171,bound
90,172,bound
90,173,bound
90,174,bound
90,175,bound
90,176,bound
90,177,bound
90,178,bound
90,179,bound
90,180,bound
90,181,bound
90,182,bound
90,183,bound
90,184,bound
90,185,unbound
90,186,bound
90,187,unbound
90,188,bound
90,189,unbound
90,190,bound
90,191,bound
90,192,bound
90,193,bound
90,194,bound
90,195,bound
90,196,bound
90,197,bound
90,198,bound
90,199,unbound
90,200,bound
91,101,unbound
91,102,bound
91,103,bound
91,104,bound
91,105,bound
91,106,bound
91,107,bound
91,108,bound
91,109,bound
91,110,bound
91,111,bound
91,112,bound
91,113,bound
91,114,bound
91,115,bound
91,116,bound
91,117,bound
91,118,bound
91,119,bound
91,120,bound
91,121,bound
91,122,bound
91,123,bound
91,124,bound
91,125,bound
91,126,bound
91,127,bound
91,128,bound
91,129,bound
91,130,bound
91,131,bound
91,132,bound
91,133,bound
91,134,bound
91,135,bound
91,136,bound
91,137,bound
91,138,bound
91,139,bound
91,140,bound
91,141,bound
91,142,bound
91,143,bound
91,144,bound
91,145,bound
91,146,bound
91,147,bound
91,148,bound
91,149,bound
91,150,bound
91,151,bound
91,152,bound
91,153,bound
91,154,bound
91,155,bound
91,156,bound
91,157,bound
91,158,bound
91,159,bound
91,160,bound
91,161,bound
91,162,bound
91,163,bound
91,164,bound
91,165,bound
91,166,bound
91,167,bound
91,168,bound
91,169,bound
91,170,bound
91,171,bound
91,172,bound
91,173,bound
91,174,bound
91,175,bound
91,176,bound
91,177,bound
91,178,bound
91,179,bound
91,180,bound
91,181,bound
91,182,bound
91,183,bound
91,184,bound
91,185,bound
91,186,bound
91,187,bound
91,188,bound
91,189,bound
91,190,bound
91,191,bound
91,192,bound
91,193,bound
91,194,bound
91,195,bound
91,196,bound
91,197,bound
91,198,bound
91,199,bound
91,200,bound
92,103,unbound
92,104,bound
92,105,bound
92,106,bound
92,107,bound
92,108,bound
92,109,bound
92,110,bound
92,111,bound
92,112,bound
92,113,bound
92,114,bound
92,115,bound
92,116,bound
92,117,bound
92,118,bound
92,119,bound
92,120,bound
92,121,bound
92,122,bound
92,123,bound
92,124,bound
92,125,bound
92,126,bound
92,127,bound
92,128,bound
92,129,bound
92,130,bound
92,131,bound
92,132,bound
92,133,bound
92,134,bound
92,135,bound
92,136,bound
92,137,bound
92,138,bound
92,139,bound
92,140,bound
92,141,bound
92,142,bound
92,143,bound
92,144,bound
92,145,bound
92,146,bound
92,147,bound
92,148,bound
92,149,bound
92,150,bound
92,151,bound
92,152,bound
92,153,bound
92,154,bound
92,155,bound
92,156,bound
92,157,bound
92,158,bound
92,159,bound
92,160,bound
92,161,bound
92,162,bound
92,163,bound
92,164,bound
92,165,bound
92,166,bound
92,167,bound
92,168,bound
92,169,bound
92,170,bound
92,171,bound
92,172,bound
92,173,bound
92,174,bound
92,175,bound
92,176,bound
92,177,bound
92,178,bound
92,179,bound
92,180,bound
92,181,bound
92,182,bound
92,183,bound
92,184,bound
92,185,bound
92,186,bound
92,187,bound
92,188,bound
92,189,bound
92,190,bound
92,191,bound
92,192,bound
92,193,bound
92,194,bound
92,195,bound
92,196,bound
92,197,bound
92,198,bound
92,199,bound
92,200,bound
93,104,unbound
93,105,bound
93,106,bound
93,107,bound
93,108,bound
93,109,bound
93,110,bound
93,111,bound
93,112,bound
93,113,bound
93,114,bound
93,115,bound
93,116,bound
93,117,bound
93,118,bound
93,119,bound
93,120,bound
93,121,bound
93,122,bound
93,123,bound
93,124,bound
93,125,bound
93,126,bound
93,127,bound
93,128,bound
93,129,bound
93,130,bound
93,131,bound
93,132,bound
93,133,bound
93,134,bound
93,135,bound
93,136,bound
93,137,bound
93,138,bound
93,139,bound
93,140,bound
93,141,bound
93,142,bound
93,143,bound
93,144,bound
93,145,bound
93,146,bound
93,147,bound
93,148,bound
93,149,bound
93,150,bound
93,151,bound
93,152,bound
93,153,bound
93,154,bound
93,155,bound
93,156,bound
93,157,bound
93,158,bound
93,159,bound
93,160,bound
93,161,bound
93,162,bound
93,163,bound
93,164,bound
93,165,bound
93,166,bound
93,167,bound
93,168,bound
93,169,bound
93,170,bound
93,171,bound
93,172,bound
93,173,bound
93,174,bound
93,175,bound
93,176,bound
93,177,bound
93,178,bound
93,179,bound
93,180,bound
93,181,bound
93,182,bound
93,183,bound
93,184,bound
93,185,bound
93,186,bound
93,187,bound
93,188,bound
93,189,bound
93,190,bound
93,191,bound
93,192,bound
93,193,bound
93,194,bound
93,195,bound
93,196,bound
93,197,bound
93,198,bound
93,199,bound
93,200,bound
94,106,unbound
94,107,bound
94,108,bound
94,109,bound
94,110,bound
94,111,bound
94,112,bound
94,113,bound
94,114,bound
94,115,bound
94,116,bound
94,117,bound
94,118,bound
94,119,bound
94,120,bound
94,121,bound
94,122,bound
94,123,bound
94,124,bound
94,125,bound
94,126,bound
94,127,bound
94,128,bound
94,129,bound
94,130,bound
94,131,bound
94,132,bound
94,133,bound
94,134,bound
94,135,bound
94,136,bound
94,137,bound
94,138,bound
94,139,bound
94,140,bound
94,141,bound
94,142,bound
94,143,bound
94,144,bound
94,145,bound
94,146,bound
94,147,bound
94,148,bound
94,149,bound
94,150,bound
94,151,bound
94,152,bound
94,153,bound
94,154,bound
94,155,bound
94,156,bound
94,157,bound
94,158,bound
94,159,bound
94,160,bound
94,161,bound
94,162,bound
94,163,bound
94,164,bound
94,165,bound
94,166,bound
94,167,bound
94,168,bound
94,169,bound
94,170,bound
94,171,bound
94,172,bound
94,173,bound
94,174,bound
94,175,bound
94,176,bound
94,177,bound
94,178,bound
94,179,bound
94,180,bound
94,181,bound
94,182,bound
94,183,bound
94,184,bound
94,185,bound
94,186,bound
94,187,bound
94,188,bound
94,189,bound
94,190,bound
94,191,bound
94,192,bound
94,193,bound
94,194,bound
94,195,bound
94,196,bound
94,197,bound
94,198,bound
94,199,bound
94,200,bound
95,108,unbound
95,109,bound
95,110,bound
95,111,bound
95,112,bound
95,113,bound
95,114,bound
95,115,bound
95,116,bound
95,117,bound
95,118,bound
95,119,bound
95,120,bound
95,121,bound
95,122,bound
95,123,bound
95,124,bound
95,125,bound
95,126,bound
95,127,bound
95,128,bound
95,129,bound
95,130,bound
95,131,bound
95,132,bound
95,133,bound
95,134,bound
95,135,bound
95,136,bound
95,137,bound
95,138,bound
95,139,bound
95,140,bound
95,141,bound
95,142,bound
95,143,bound
95,144,bound
95,145,bound
95,146,bound
95,147,bound
95,148,bound
95,149,bound
95,150,bound
95,151,bound
95,152,bound
95,153,bound
95,154,bound
95,155,bound
95,156,bound
95,157,bound
95,158,bound
95,159,bound
95,160,bound
95,161,bound
95,162,bound
95,163,bound
95,164,bound
95,165,bound
95,166,bound
95,167,bound
95,168,bound
95,169,bound
95,170,bound
95,171,bound
95,172,bound
95,173,bound
95,174,bound
95,175,bound
95,176,bound
95,177,bound
95,178,bound
95,179,bound
95,180,bound
95,181,bound
95,182,bound
95,183,bound
95,184,bound
95,185,bound
95,186,bound
95,187,bound
95,188,bound
95,189,bound
95,190,bound
95,191,bound
95,192,bound
95,193,bound
95,194,bound
95,195,bound
95,196,bound
95,197,bound
95,198,bound
95,199,bound
95,200,bound
96,110,unbound
96,111,bound
96,112,bound
96,113,bound
96,114,bound
96,115,bound
96,116,bound
96,117,bound
96,118,bound
96,119,bound
96,120,bound
96,121,bound
96,122,bound
96,123,bound
96,124,bound
96,125,bound
96,126,bound
96,127,bound
96,128,bound
96,129,bound
96,130,bound
96,131,bound
96,132,bound
96,133,bound
96,134,bound
96,135,bound
96,136,bound
96,137,bound
96,138,bound
96,139,bound
96,140,bound
96,141,bound
96,142,bound
96,143,bound
96,144,bound
96,145,bound
96,146,bound
96,147,bound
96,148,bound
96,149,bound
96,150,bound
96,151,bound
96,152,bound
96,153,bound
96,154,bound
96,155,bound
96,156,bound
96,157,bound
96,158,bound
96,159,bound
96,160,bound
96,161,bound
96,162,bound
96,163,bound
96,164,bound
96,165,bound
96,166,bound
96,167,bound
96,168,bound
96,169,bound
96,170,bound
96,171,bound
96,172,bound
96,173,bound
96,174,bound
96,175,bound
96,176,bound
96,177,bound
96,178,bound
96,179,bound
96,180,bound
96,181,bound
96,182,bound
96,183,bound
96,184,bound
96,185,bound
96,186,bound
96,187,bound
96,188,bound
96,189,bound
96,190,bound
96,191,bound
96,192,bound
96,193,bound
96,194,bound
96,195,bound
96,196,bound
96,197,bound
96,198,bound
96,199,bound
96,200,bound
97,111,unbound
97,112,bound
97,113,bound
97,114,bound
97,115,bound
97,116,bound
97,117,bound
97,118,bound
97,119,bound
97,120,bound
97,121,bound
97,122,bound
97,123,bound
97,124,bound
97,125,bound
97,126,bound
97,127,bound
97,128,bound
97,129,bound
97,130,bound
97,131,bound
97,132,bound
97,133,bound
97,134,bound
97,135,bound
97,136,bound
97,137,bound
97,138,bound
97,139,bound
97,140,bound
97,141,bound
97,142,bound
97,143,bound
97,144,bound
97,145,bound
97,146,bound
97,147,bound
97,148,bound
97,149,bound
97,150,bound
97,151,bound
97,152,bound
97,153,bound
97,154,bound
97,155,bound
97,156,bound
97,157,bound
97,158,bound
97,159,bound
97,160,bound
97,161,bound
97,162,bound
97,163,bound
97,164,bound
97,165,bound
97,166,bound
97,167,bound
97,168,bound
97,169,bound
97,170,bound
97,171,bound
97,172,bound
97,173,bound
97,174,bound
97,175,bound
97,176,bound
97,177,bound
97,178,bound
97,179,bound
97,180,bound
97,181,bound
97,182,bound
97,183,bound
97,184,bound
97,185,bound
97,186,bound
97,187,bound
97,188,bound
97,189,bound
97,190,bound
97,191,bound
97,192,bound
97,193,bound
97,194,bound
97,195,bound
97,196,bound
97,197,bound
97,198,bound
97,199,bound
97,200,bound
98,113,unbound
98,114,bound
98,115,bound
98,116,bound
98,117,bound
98,118,bound
98,119,bound
98,120,bound
98,121,bound
98,122,bound
98,123,bound
98,124,bound
98,125,bound
98,126,bound
98,127,bound
98,128,bound
98,129,bound
98,130,bound
98,131,bound
98,132,bound
98,133,bound
98,134,bound
98,135,bound
98,136,bound
98,137,bound
98,138,bound
98,139,bound
98,140,bound
98,141,bound
98,142,bound
98,143,bound
98,144,bound
98,145,bound
98,146,bound
98,147,bound
98,148,bound
98,149,bound
98,150,bound
98,151,bound
98,152,bound
98,153,bound
98,154,bound
98,155,bound
98,156,bound
98,157,bound
98,158,bound
98,159,bound
98,160,bound
98,161,bound
98,162,bound
98,163,bound
98,164,bound
98,165,bound
98,166,bound
98,167,bound
98,168,bound
98,169,bound
98,170,bound
98,171,bound
98,172,bound
98,173,bound
98,174,bound
98,175,bound
98,176,bound
98,177,bound
98,178,bound
98,179,bound
98,180,bound
98,181,bound
98,182,bound
98,183,bound
98,184,bound
98,185,bound
98,186,bound
98,187,bound
98,188,bound
98,189,bound
98,190,bound
98,191,bound
98,192,bound
98,193,bound
98,194,bound
98,195,bound
98,196,bound
98,197,bound
98,198,bound
98,199,bound
98,200,bound
99,115,unbound
99,116,bound
99,117,bound
99,118,bound
99,119,bound
99,120,bound
99,121,bound
99,122,bound
99,123,bound
99,124,bound
99,125,bound
99,126,bound
99,127,bound
99,128,bound
99,129,bound
99,130,bound
99,131,bound
99,132,bound
99,133,bound
99,134,bound
99,135,bound
99,136,bound
99,137,bound
99,138,bound
99,139,bound
99,140,bound
99,141,bound
99,142,bound
99,143,bound
99,144,bound
99,145,bound
99,146,bound
99,147,bound
99,148,bound
99,149,bound
99,150,bound
99,151,bound
99,152,bound
99,153,bound
99,154,bound
99,155,bound
99,156,bound
99,157,bound
99,158,bound
99,159,bound
99,160,bound
99,161,bound
99,162,bound
99,163,bound
99,164,bound
99,165,bound
99,166,bound
99,167,bound
99,168,bound
99,169,bound
99,170,bound
99,171,bound
99,172,bound
99,173,bound
99,174,bound
99,175,bound
99,176,bound
99,177,bound
99,178,bound
99,179,bound
99,180,bound
99,181,bound
99,182,bound
99,183,bound
99,184,bound
